date,brand,campaign_name,channel,impressions,clicks,ctr,spend_usd,conversions,conversion_rate,revenue_usd,roas,cpa_usd,cpc_usd,cpm_usd
2026-02-02,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),184022,3829,0.02081,13064.32,135,0.035376,13419.74,1.0272,96.77,3.41,70.99
2026-02-02,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,63536,494,0.00779,6047.36,6,0.013945,482.09,0.0797,1007.89,12.24,95.18
2026-02-02,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,519756,2267,0.004362,3990.32,23,0.010228,1781.32,0.4464,173.49,1.76,7.68
2026-02-02,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,154711,3786,0.024475,5732.74,72,0.01923,5560.9,0.97,79.62,1.51,37.05
2026-02-02,TechNova,TechNova — Google Search Q1,Google Search,47822,2392,0.050022,17222.32,170,0.071124,22922.36,1.331,101.31,7.2,360.13
2026-02-02,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),140032,2328,0.016629,13655.9,74,0.031921,7665.21,0.5613,184.54,5.87,97.52
2026-02-02,TechNova,TechNova — YouTube Video Q1,YouTube Video,207056,1993,0.009629,6887.44,34,0.01715,2954.53,0.429,202.57,3.46,33.26
2026-02-02,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,116616,543,0.004661,5554.95,5,0.009513,419.32,0.0755,1110.99,10.23,47.63
2026-02-02,TechNova,TechNova — TikTok Q1,TikTok,284683,7607,0.026723,6995.48,131,0.017262,10374.28,1.483,53.4,0.92,24.57
2026-02-03,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,28737,1540,0.053609,17164.44,110,0.071679,13471.8,0.7849,156.04,11.15,597.29
2026-02-03,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),82605,1722,0.020853,14036.03,53,0.031128,5432.77,0.3871,264.83,8.15,169.92
2026-02-03,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,128558,1225,0.009536,7482.73,22,0.018436,1820.63,0.2433,340.12,6.11,58.21
2026-02-03,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,423258,1858,0.004391,5491.28,22,0.012211,1456.01,0.2651,249.6,2.96,12.97
2026-02-03,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,278324,6457,0.0232,6620.84,137,0.021347,12772.38,1.9291,48.33,1.03,23.79
2026-02-03,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,48074,2287,0.047588,11169.48,160,0.070039,21668.15,1.9399,69.81,4.88,232.34
2026-02-03,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),27232,522,0.019201,14501.76,17,0.03404,1889.3,0.1303,853.04,27.78,532.53
2026-02-03,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,38178,308,0.008076,6799.88,4,0.015429,385.59,0.0567,1699.97,22.08,178.11
2026-02-03,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,155556,760,0.004886,4001.26,6,0.009159,540.98,0.1352,666.88,5.26,25.72
2026-02-03,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,270656,6001,0.022175,6769.58,99,0.016518,8734.48,1.2903,68.38,1.13,25.01
2026-02-03,TechNova,TechNova — Google Search Q1,Google Search,41163,1776,0.043158,16503.65,133,0.075129,18987.67,1.1505,124.09,9.29,400.93
2026-02-03,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),251903,5375,0.021341,15713.43,179,0.033323,15260.22,0.9712,87.78,2.92,62.38
2026-02-03,TechNova,TechNova — YouTube Video Q1,YouTube Video,26589,222,0.008355,7472.16,3,0.015663,213.05,0.0285,2490.72,33.66,281.02
2026-02-03,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,107361,503,0.004694,4773.23,6,0.012184,373.97,0.0783,795.54,9.49,44.46
2026-02-03,TechNova,TechNova — TikTok Q1,TikTok,178655,3968,0.02221,8524.01,66,0.01688,5318.41,0.6239,129.15,2.15,47.71
2026-02-04,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,39632,1660,0.041902,16325.32,101,0.061002,12539.18,0.7681,161.64,9.83,411.92
2026-02-04,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),91567,1657,0.018102,14078.81,58,0.035232,6949.29,0.4936,242.74,8.5,153.75
2026-02-04,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,196079,1598,0.00815,7286.48,25,0.016032,1916.89,0.2631,291.46,4.56,37.16
2026-02-04,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,528021,2344,0.004439,5210.71,24,0.010305,1915.28,0.3676,217.11,2.22,9.87
2026-02-04,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,289363,6858,0.023703,6651.57,130,0.019081,10855.4,1.632,51.17,0.97,22.99
2026-02-04,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,8858,452,0.051092,13338.45,29,0.064549,4066.46,0.3049,459.95,29.51,1505.81
2026-02-04,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),263835,5192,0.01968,14101.21,168,0.032488,14725.34,1.0443,83.94,2.72,53.45
2026-02-04,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,66271,570,0.008603,6959.6,8,0.015101,588.0,0.0845,869.95,12.21,105.02
2026-02-04,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,80137,370,0.004627,4452.29,3,0.010175,180.85,0.0406,1484.1,12.03,55.56
2026-02-04,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,35648,787,0.022091,6450.03,16,0.020578,1065.74,0.1652,403.13,8.2,180.94
2026-02-04,TechNova,TechNova — Google Search Q1,Google Search,5567,249,0.044759,16527.02,18,0.075023,2154.16,0.1303,918.17,66.37,2968.75
2026-02-04,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),130100,2347,0.018041,13208.52,83,0.035612,7853.77,0.5946,159.14,5.63,101.53
2026-02-04,TechNova,TechNova — YouTube Video Q1,YouTube Video,193166,1630,0.00844,8150.1,29,0.018132,2374.71,0.2914,281.04,5.0,42.19
2026-02-04,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,97070,441,0.004547,5696.12,4,0.010744,287.85,0.0505,1424.03,12.92,58.68
2026-02-04,TechNova,TechNova — TikTok Q1,TikTok,233665,4710,0.02016,7798.6,82,0.017439,7184.02,0.9212,95.1,1.66,33.38
2026-02-05,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,52284,2736,0.052341,15748.73,217,0.079594,30363.68,1.928,72.57,5.76,301.22
2026-02-05,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),53395,1124,0.021057,14091.23,37,0.033759,3106.25,0.2204,380.84,12.54,263.91
2026-02-05,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,206876,1785,0.00863,7185.11,28,0.015853,2375.3,0.3306,256.61,4.03,34.73
2026-02-05,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,232900,965,0.004146,4563.32,9,0.009338,752.28,0.1649,507.04,4.73,19.59
2026-02-05,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,269889,7077,0.026224,7312.13,125,0.017738,10748.85,1.47,58.5,1.03,27.09
2026-02-05,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,48115,2136,0.0444,12750.23,157,0.073852,21197.68,1.6625,81.21,5.97,264.99
2026-02-05,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),62829,1275,0.020299,12067.59,44,0.034676,4176.25,0.3461,274.26,9.46,192.07
2026-02-05,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,91766,842,0.009181,6707.89,12,0.01472,1197.13,0.1785,558.99,7.97,73.1
2026-02-05,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,232453,869,0.003743,4012.38,8,0.009529,607.88,0.1515,501.55,4.62,17.26
2026-02-05,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,273906,5553,0.020275,5980.36,103,0.018711,7790.45,1.3027,58.06,1.08,21.83
2026-02-05,TechNova,TechNova — Google Search Q1,Google Search,11430,540,0.047282,12836.97,37,0.069962,4605.86,0.3588,346.95,23.77,1123.09
2026-02-05,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),201316,3334,0.016561,15139.22,106,0.032011,12875.84,0.8505,142.82,4.54,75.2
2026-02-05,TechNova,TechNova — YouTube Video Q1,YouTube Video,149644,1218,0.008142,7542.82,21,0.01751,2009.96,0.2665,359.18,6.19,50.41
2026-02-05,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,527683,2020,0.00383,5031.94,18,0.009223,1505.97,0.2993,279.55,2.49,9.54
2026-02-05,TechNova,TechNova — TikTok Q1,TikTok,57878,1276,0.022061,8191.1,21,0.016606,1558.42,0.1903,390.05,6.42,141.52
2026-02-06,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,30598,1420,0.046424,16229.14,95,0.067555,9864.47,0.6078,170.83,11.43,530.4
2026-02-06,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),217269,4828,0.022224,14099.1,172,0.035803,14296.2,1.014,81.97,2.92,64.89
2026-02-06,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,171655,1609,0.009375,8396.76,25,0.016009,2073.6,0.247,335.87,5.22,48.92
2026-02-06,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,85999,341,0.003971,4704.37,3,0.009987,225.54,0.0479,1568.12,13.8,54.7
2026-02-06,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,165017,3403,0.020625,8056.75,75,0.022128,7156.77,0.8883,107.42,2.37,48.82
2026-02-06,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,53623,2643,0.04929,13957.16,211,0.080012,22722.36,1.628,66.15,5.28,260.28
2026-02-06,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),89829,1588,0.017681,12339.05,45,0.028933,4847.1,0.3928,274.2,7.77,137.36
2026-02-06,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,129574,1001,0.007731,6971.12,17,0.017727,1549.97,0.2223,410.07,6.96,53.8
2026-02-06,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,381944,1532,0.004012,4141.93,15,0.010307,1324.47,0.3198,276.13,2.7,10.84
2026-02-06,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,163860,4352,0.026563,6024.54,89,0.020669,5951.52,0.9879,67.69,1.38,36.77
2026-02-06,TechNova,TechNova — Google Search Q1,Google Search,5785,292,0.050551,13412.86,20,0.069156,2214.66,0.1651,670.64,45.93,2318.56
2026-02-06,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),181920,3265,0.01795,17060.7,105,0.032433,11556.63,0.6774,162.48,5.23,93.78
2026-02-06,TechNova,TechNova — YouTube Video Q1,YouTube Video,67225,634,0.009444,6546.54,10,0.016017,880.83,0.1345,654.65,10.33,97.38
2026-02-06,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,75398,293,0.00389,4899.22,3,0.010632,200.58,0.0409,1633.07,16.72,64.98
2026-02-06,TechNova,TechNova — TikTok Q1,TikTok,276949,7536,0.027213,6487.45,159,0.021167,14713.79,2.268,40.8,0.86,23.42
2026-02-07,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,11623,643,0.055343,13217.74,51,0.080856,7190.25,0.544,259.17,20.56,1137.21
2026-02-07,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),150498,2722,0.01809,13289.22,86,0.03188,9180.48,0.6908,154.53,4.88,88.3
2026-02-07,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,107542,1066,0.009916,5062.81,15,0.014737,1451.9,0.2868,337.52,4.75,47.08
2026-02-07,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,398040,1962,0.004931,4344.68,21,0.010901,1896.22,0.4364,206.89,2.21,10.92
2026-02-07,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,54731,1295,0.023664,6254.7,26,0.020774,1898.67,0.3036,240.57,4.83,114.28
2026-02-07,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,29347,1285,0.043809,10373.87,92,0.071779,13257.17,1.2779,112.76,8.07,353.49
2026-02-07,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),19613,326,0.016625,9950.67,10,0.031101,1204.41,0.121,995.07,30.52,507.35
2026-02-07,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,109457,869,0.007943,4571.87,13,0.015378,1283.3,0.2807,351.68,5.26,41.77
2026-02-07,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,77927,330,0.00424,3545.8,3,0.009302,225.72,0.0637,1181.93,10.74,45.5
2026-02-07,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,44595,995,0.02232,5219.51,18,0.018899,1707.63,0.3272,289.97,5.25,117.04
2026-02-07,TechNova,TechNova — Google Search Q1,Google Search,5887,309,0.052558,13331.41,20,0.067695,2487.73,0.1866,666.57,43.14,2264.55
2026-02-07,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),232417,5144,0.022134,12498.8,171,0.033246,16590.09,1.3273,73.09,2.43,53.78
2026-02-07,TechNova,TechNova — YouTube Video Q1,YouTube Video,48377,427,0.008832,6307.38,6,0.015558,552.48,0.0876,1051.23,14.77,130.38
2026-02-07,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,114227,556,0.004876,3569.51,5,0.009538,380.0,0.1065,713.9,6.42,31.25
2026-02-07,TechNova,TechNova — TikTok Q1,TikTok,25912,531,0.020512,5320.22,9,0.017597,838.39,0.1576,591.14,10.02,205.32
2026-02-08,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,26331,1261,0.047914,13251.28,91,0.072246,11931.66,0.9004,145.62,10.51,503.26
2026-02-08,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),83709,1563,0.018676,12579.98,56,0.036412,6805.48,0.541,224.64,8.05,150.28
2026-02-08,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,75765,713,0.009413,6524.25,11,0.016165,954.21,0.1463,593.11,9.15,86.11
2026-02-08,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,266934,1049,0.003933,3546.49,10,0.010305,867.67,0.2447,354.65,3.38,13.29
2026-02-08,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,33724,701,0.020791,5323.93,15,0.022121,1224.45,0.23,354.93,7.59,157.87
2026-02-08,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,35046,1884,0.053763,9734.12,126,0.066999,17682.14,1.8165,77.25,5.17,277.75
2026-02-08,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),171730,3004,0.017495,10819.9,108,0.036234,11310.28,1.0453,100.18,3.6,63.01
2026-02-08,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,76693,573,0.007479,4676.53,8,0.014463,768.44,0.1643,584.57,8.16,60.98
2026-02-08,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,200579,876,0.004371,2835.06,8,0.009404,722.84,0.255,354.38,3.24,14.13
2026-02-08,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,88842,1996,0.022474,4591.96,35,0.017957,2281.01,0.4967,131.2,2.3,51.69
2026-02-08,TechNova,TechNova — Google Search Q1,Google Search,36877,1486,0.040323,11229.22,98,0.066601,13999.27,1.2467,114.58,7.56,304.5
2026-02-08,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),105167,1739,0.016544,11604.55,48,0.02777,5370.33,0.4628,241.76,6.67,110.34
2026-02-08,TechNova,TechNova — YouTube Video Q1,YouTube Video,33835,254,0.007512,5752.4,4,0.01642,389.93,0.0678,1438.1,22.65,170.01
2026-02-08,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,296044,1119,0.003782,4011.52,11,0.010034,889.58,0.2218,364.68,3.58,13.55
2026-02-08,TechNova,TechNova — TikTok Q1,TikTok,131109,2994,0.02284,4588.84,47,0.015828,4255.49,0.9274,97.63,1.53,35.0
2026-02-09,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,52043,2197,0.042225,15376.98,144,0.065719,19557.89,1.2719,106.78,7.0,295.47
2026-02-09,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),239323,5049,0.021099,14084.52,145,0.028738,15065.28,1.0696,97.13,2.79,58.85
2026-02-09,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,87188,857,0.009831,7520.0,15,0.017918,1408.13,0.1873,501.33,8.77,86.25
2026-02-09,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,280363,1373,0.0049,5321.49,15,0.011511,1246.62,0.2343,354.77,3.88,18.98
2026-02-09,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,105218,2749,0.026132,8313.8,48,0.017788,3673.28,0.4418,173.2,3.02,79.01
2026-02-09,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,53330,2889,0.054179,12223.07,216,0.074963,30752.08,2.5159,56.59,4.23,229.2
2026-02-09,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),310179,6065,0.019556,13096.57,190,0.03146,16985.81,1.297,68.93,2.16,42.22
2026-02-09,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,162650,1366,0.008399,6980.54,19,0.013991,1877.39,0.2689,367.4,5.11,42.92
2026-02-09,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,398799,1979,0.004964,3657.54,21,0.010673,1429.34,0.3908,174.17,1.85,9.17
2026-02-09,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,270600,6565,0.024261,6823.68,146,0.022321,9773.87,1.4323,46.74,1.04,25.22
2026-02-09,TechNova,TechNova — Google Search Q1,Google Search,34511,1591,0.046128,12768.34,86,0.05431,12571.4,0.9846,148.47,8.03,369.98
2026-02-09,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),121141,1793,0.014802,12951.6,55,0.030774,4903.85,0.3786,235.48,7.22,106.91
2026-02-09,TechNova,TechNova — YouTube Video Q1,YouTube Video,60192,494,0.00822,6011.22,7,0.014586,681.36,0.1133,858.75,12.17,99.87
2026-02-09,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,306186,1156,0.003778,3931.85,11,0.010168,973.52,0.2476,357.44,3.4,12.84
2026-02-09,TechNova,TechNova — TikTok Q1,TikTok,192965,3397,0.017604,5442.0,57,0.016885,4254.69,0.7818,95.47,1.6,28.2
2026-02-10,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,22760,1156,0.05083,14130.49,77,0.067316,11007.93,0.779,183.51,12.22,620.85
2026-02-10,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),42656,908,0.021288,14570.37,27,0.030595,2720.38,0.1867,539.64,16.05,341.58
2026-02-10,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,79743,602,0.007559,7917.25,9,0.01573,924.23,0.1167,879.69,13.15,99.28
2026-02-10,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,383820,1739,0.004533,5212.6,17,0.009915,1254.6,0.2407,306.62,3.0,13.58
2026-02-10,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,52733,1180,0.02238,8064.61,21,0.018302,1669.9,0.2071,384.03,6.83,152.93
2026-02-10,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,8760,432,0.04932,14709.99,27,0.064028,4196.06,0.2853,544.81,34.05,1679.22
2026-02-10,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),144964,3046,0.021018,11365.6,105,0.034703,10535.6,0.927,108.24,3.73,78.4
2026-02-10,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,93235,755,0.008103,6132.58,11,0.014903,952.59,0.1553,557.51,8.12,65.78
2026-02-10,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,195479,892,0.004565,3988.11,11,0.012431,874.0,0.2192,362.56,4.47,20.4
2026-02-10,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,44863,1221,0.027225,5612.75,22,0.018425,1504.88,0.2681,255.12,4.6,125.11
2026-02-10,TechNova,TechNova — Google Search Q1,Google Search,28829,1181,0.040984,12356.56,62,0.052719,6536.02,0.529,199.3,10.46,428.62
2026-02-10,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),78689,1300,0.016523,13674.06,36,0.027779,3891.43,0.2846,379.83,10.52,173.77
2026-02-10,TechNova,TechNova — YouTube Video Q1,YouTube Video,53629,385,0.00718,5663.23,5,0.014515,513.86,0.0907,1132.65,14.71,105.6
2026-02-10,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,104343,412,0.003953,3527.09,3,0.009338,263.94,0.0748,1175.7,8.56,33.8
2026-02-10,TechNova,TechNova — TikTok Q1,TikTok,160888,3272,0.02034,5464.74,54,0.016542,4251.88,0.7781,101.2,1.67,33.97
2026-02-11,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,34109,1552,0.045506,12819.28,108,0.069929,16744.72,1.3062,118.7,8.26,375.83
2026-02-11,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),278652,4966,0.017822,14545.66,171,0.034459,21126.9,1.4525,85.06,2.93,52.2
2026-02-11,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,12647,108,0.008563,6604.26,1,0.01438,96.05,0.0145,6604.26,61.15,522.2
2026-02-11,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,267910,1085,0.004052,5621.82,11,0.010706,916.11,0.163,511.07,5.18,20.98
2026-02-11,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,202096,5020,0.024844,6395.37,102,0.02047,7492.69,1.1716,62.7,1.27,31.65
2026-02-11,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,9952,444,0.044712,13682.77,35,0.079028,5024.97,0.3672,390.94,30.82,1374.88
2026-02-11,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),97795,1757,0.017974,10981.59,53,0.030511,4943.64,0.4502,207.2,6.25,112.29
